time,pitch
1.4133333333333333,93.51015124586183
1.4200000000000002,92.92560808847446
1.4266666666666667,91.62033367692081
1.4333333333333333,91.35263296774816
1.4400000000000002,91.1364032108304
1.4466666666666668,92.18246932523608
1.4533333333333334,93.06038303159472
1.4600000000000002,92.77180880980755
1.4666666666666668,92.59426413493989
1.4733333333333334,92.77202962637186
1.4800000000000002,92.99727348057615
1.4866666666666668,92.61806606559146
1.4933333333333334,92.02509725832853
1.5,92.04578310929126
1.5066666666666668,92.43842032493481
1.5133333333333334,92.68185371183614
1.52,92.82101141575706
1.5266666666666668,92.9712792201138
1.5333333333333334,92.93929165863494
1.54,92.72996646279117
1.5466666666666669,92.85769092096635
1.5533333333333335,93.39453204968436
1.56,93.71248452893391
1.5666666666666669,93.61149575968598
1.5733333333333335,92.40625077822376
1.58,91.5200455864817
1.5866666666666667,91.49826015877488
1.5933333333333335,92.56137594123004
1.6,93.5735701409138
1.6066666666666667,93.64517382007726
1.6133333333333335,93.77994663741768
1.62,93.62351734603303
1.6266666666666667,93.06986389169279
1.6333333333333335,93.7903789161931
1.6400000000000001,94.45831278029027
1.6466666666666667,94.23796564749443
1.6533333333333335,94.38188799036962
1.6600000000000001,94.7602573027318
1.6666666666666667,96.59760167578109
1.6733333333333333,98.13143756669346
1.6800000000000002,97.04892270507521
1.6866666666666668,96.09136026874702
1.6933333333333334,--undefined--
1.7000000000000002,--undefined--
1.7066666666666668,--undefined--
1.7133333333333334,--undefined--
1.7200000000000002,--undefined--
1.7266666666666668,--undefined--
1.7333333333333334,--undefined--
1.7400000000000002,--undefined--
1.7466666666666668,--undefined--
1.7533333333333334,--undefined--
1.76,--undefined--
1.7666666666666668,--undefined--
1.7733333333333334,--undefined--
1.78,--undefined--
1.7866666666666668,--undefined--
1.7933333333333334,--undefined--
1.8,--undefined--
1.8066666666666669,--undefined--
1.8133333333333335,--undefined--
1.82,--undefined--
1.8266666666666669,--undefined--
1.8333333333333335,--undefined--
1.84,--undefined--
1.8466666666666667,--undefined--
1.8533333333333335,--undefined--
1.86,--undefined--
1.8666666666666667,--undefined--
1.8733333333333335,--undefined--
1.8800000000000001,--undefined--
1.8866666666666667,--undefined--
1.8933333333333335,--undefined--
1.9000000000000001,--undefined--
1.9066666666666667,--undefined--
1.9133333333333336,--undefined--
1.9200000000000002,--undefined--
1.9266666666666667,--undefined--
1.9333333333333333,--undefined--
1.9400000000000002,--undefined--
1.9466666666666668,--undefined--
1.9533333333333334,--undefined--
1.9600000000000002,--undefined--
1.9666666666666668,--undefined--
1.9733333333333334,--undefined--
1.9800000000000002,--undefined--
1.9866666666666668,--undefined--
1.9933333333333334,--undefined--
2,--undefined--
2.006666666666667,--undefined--
2.0133333333333336,--undefined--
2.02,--undefined--
2.026666666666667,--undefined--
2.0333333333333337,135.96310248085774
2.04,135.87194194919346
2.046666666666667,136.4768774098547
2.0533333333333337,138.64756579041656
2.06,139.76548520140196
2.066666666666667,139.6942475370953
2.0733333333333333,139.1607136469884
2.08,138.08527303426942
2.086666666666667,136.3074121397579
2.0933333333333333,134.04806398380327
2.1,136.17915072483848
2.106666666666667,139.20865201874176
2.1133333333333333,139.67475617711042
2.12,140.38095825804137
2.126666666666667,141.33366124289464
2.1333333333333333,141.63840739635293
2.14,141.26927981618832
2.146666666666667,141.0566423920987
2.1533333333333333,139.93420363593302
2.16,136.84845525028936
2.166666666666667,135.79306976344245
2.1733333333333333,137.13490360152267
2.18,138.46595943722343
2.186666666666667,139.7192640863645
2.1933333333333334,140.08860544127975
2.2,140.10035292671023
2.206666666666667,140.401109468178
2.2133333333333334,140.14123177920166
2.22,139.8814251055792
2.226666666666667,139.58392677009465
2.2333333333333334,138.83536341322616
2.24,138.4596276698259
2.2466666666666666,138.2421674360943
2.2533333333333334,138.41798270506996
2.2600000000000002,139.02282278079286
2.2666666666666666,138.9005974166468
2.2733333333333334,138.5112451694125
2.2800000000000002,138.72340709646048
2.2866666666666666,139.8959259826801
2.2933333333333334,140.57084605081675
2.3000000000000003,140.24149674625696
2.3066666666666666,140.00286716799252
2.3133333333333335,139.44563821532725
2.3200000000000003,138.7988313396117
2.3266666666666667,139.03869848877173
2.3333333333333335,139.06027047952256
2.3400000000000003,137.8089359514578
2.3466666666666667,138.20726886384995
2.3533333333333335,139.11489310277327
2.3600000000000003,--undefined--
2.3666666666666667,--undefined--
2.3733333333333335,--undefined--
2.3800000000000003,--undefined--
2.3866666666666667,--undefined--
2.3933333333333335,--undefined--
2.4000000000000004,98.79203268154663
2.4066666666666667,99.04872161379191
2.4133333333333336,99.38352457710901
2.4200000000000004,99.55693932754461
2.4266666666666667,98.99048240129136
2.4333333333333336,97.13763337406785
2.44,97.08837779264425
2.4466666666666668,98.03671135209075
2.4533333333333336,99.61907816407201
2.46,101.87240116746351
2.466666666666667,101.01401826955922
2.4733333333333336,98.63307053053349
2.48,97.55372345667526
2.486666666666667,--undefined--
2.4933333333333336,--undefined--
2.5,--undefined--
2.506666666666667,--undefined--
2.5133333333333336,--undefined--
2.52,--undefined--
2.526666666666667,--undefined--
2.5333333333333337,95.10301134864991
2.54,95.89270183349271
2.546666666666667,97.55350260655105
2.5533333333333337,98.63522233098813
2.56,98.40661067515158
2.566666666666667,97.7416912229292
2.5733333333333337,97.5701531967112
2.58,97.72909339847848
2.586666666666667,98.07472800842673
2.5933333333333337,98.60749959671847
2.6,99.01763098616986
2.606666666666667,99.2499234706885
2.6133333333333333,99.34191649960466
2.62,98.40594799975068
2.626666666666667,97.30460321936116
2.6333333333333333,97.31845909083624
2.64,97.72352655271635
2.646666666666667,97.88728354631544
2.6533333333333333,--undefined--
2.66,--undefined--
2.666666666666667,--undefined--
2.6733333333333333,--undefined--
2.68,--undefined--
2.686666666666667,--undefined--
2.6933333333333334,--undefined--
2.7,--undefined--
2.706666666666667,--undefined--
2.7133333333333334,--undefined--
2.72,--undefined--
2.726666666666667,--undefined--
2.7333333333333334,--undefined--
2.74,--undefined--
2.746666666666667,--undefined--
2.7533333333333334,--undefined--
2.7600000000000002,--undefined--
2.766666666666667,--undefined--
2.7733333333333334,--undefined--
2.7800000000000002,--undefined--
2.7866666666666666,--undefined--
2.7933333333333334,--undefined--
2.8000000000000003,--undefined--
2.8066666666666666,142.10260361695808
2.8133333333333335,140.96352126643959
2.8200000000000003,139.69314181594683
2.8266666666666667,139.97545083682118
2.8333333333333335,140.35144485901918
2.8400000000000003,140.43678109252198
2.8466666666666667,141.15174200608
2.8533333333333335,141.7040428481129
2.8600000000000003,--undefined--
2.8666666666666667,--undefined--
2.8733333333333335,--undefined--
2.8800000000000003,--undefined--
2.8866666666666667,93.17785246250519
2.8933333333333335,93.24063084029785
2.9000000000000004,93.27829130270091
2.9066666666666667,93.23927344236522
2.9133333333333336,118.74083702384478
2.9200000000000004,140.4139998223136
2.9266666666666667,138.94047354177633
2.9333333333333336,137.40563983543942
2.9400000000000004,--undefined--
2.9466666666666668,--undefined--
2.9533333333333336,--undefined--
2.9600000000000004,--undefined--
2.966666666666667,94.82687955576542
2.9733333333333336,94.73484137282203
2.98,94.701017158923
2.986666666666667,95.59991173637646
2.9933333333333336,96.55459248184079
3,96.78548013945857
3.006666666666667,97.64255646412215
3.0133333333333336,98.45148281289296
3.02,97.5539159124779
3.026666666666667,96.72312575075173
3.0333333333333337,96.82978162089968
3.04,--undefined--
3.046666666666667,--undefined--
3.0533333333333337,--undefined--
3.06,--undefined--
3.066666666666667,--undefined--
3.0733333333333337,--undefined--
3.08,--undefined--
3.086666666666667,--undefined--
3.0933333333333337,--undefined--
3.1,--undefined--
3.106666666666667,--undefined--
3.1133333333333337,--undefined--
3.12,146.06869984433354
3.126666666666667,143.1170562390442
3.1333333333333337,140.40584549849157
3.14,142.93498448801455
3.146666666666667,145.1496224402278
3.1533333333333333,144.54157140806748
3.16,143.67765757711302
3.166666666666667,143.76543056623657
3.1733333333333333,144.7367467804522
3.18,145.73920327764458
3.186666666666667,146.23818402574753
3.1933333333333334,145.04166816845068
3.2,144.03067467875877
3.206666666666667,144.11769498914694
3.2133333333333334,143.69315045090326
3.22,142.84789595168255
3.226666666666667,144.94307544842982
3.2333333333333334,147.0247472997519
3.24,147.14119795126402
3.246666666666667,147.41551860366994
3.2533333333333334,145.92234214606054
3.2600000000000002,144.8658695149656
3.266666666666667,--undefined--
3.2733333333333334,--undefined--
3.2800000000000002,--undefined--
3.286666666666667,--undefined--
3.2933333333333334,--undefined--
3.3000000000000003,--undefined--
3.306666666666667,--undefined--
3.3133333333333335,--undefined--
3.3200000000000003,--undefined--
3.3266666666666667,--undefined--
3.3333333333333335,--undefined--
3.3400000000000003,--undefined--
3.3466666666666667,--undefined--
3.3533333333333335,--undefined--
3.3600000000000003,--undefined--
3.3666666666666667,--undefined--
3.3733333333333335,--undefined--
3.3800000000000003,--undefined--
3.3866666666666667,--undefined--
3.3933333333333335,--undefined--
3.4000000000000004,--undefined--
3.4066666666666667,--undefined--
3.4133333333333336,--undefined--
3.4200000000000004,--undefined--
3.4266666666666667,--undefined--
3.4333333333333336,--undefined--
3.4400000000000004,145.660390202875
3.4466666666666668,145.67382061952347
3.4533333333333336,145.86799022018093
3.4600000000000004,146.2626015620896
3.466666666666667,145.4864277122327
3.4733333333333336,144.3740744655474
3.4800000000000004,144.1433851283913
3.486666666666667,148.42224170421295
3.4933333333333336,151.94751080291923
3.5000000000000004,147.64452568867935
3.506666666666667,142.63261399320152
3.5133333333333336,141.44171830804078
3.52,143.2891059002686
3.526666666666667,144.91498668902918
3.5333333333333337,144.79714271583362
3.54,144.18436837630298
3.546666666666667,140.36041908416902
3.5533333333333337,--undefined--
3.56,--undefined--
3.566666666666667,--undefined--
3.5733333333333337,--undefined--
3.58,--undefined--
3.586666666666667,--undefined--
3.5933333333333337,--undefined--
3.6,--undefined--
3.606666666666667,--undefined--
3.6133333333333337,--undefined--
3.62,--undefined--
3.626666666666667,--undefined--
3.6333333333333337,--undefined--
3.64,--undefined--
3.646666666666667,--undefined--
3.6533333333333338,--undefined--
3.66,--undefined--
3.666666666666667,--undefined--
3.673333333333334,141.2835732114458
3.68,141.34872898920943
3.686666666666667,142.15183491410073
3.6933333333333334,143.21349182342396
3.7,144.36535051454825
3.706666666666667,145.08115257886254
3.7133333333333334,--undefined--
3.72,--undefined--
3.726666666666667,--undefined--
3.7333333333333334,--undefined--
3.74,--undefined--
3.746666666666667,--undefined--
3.7533333333333334,--undefined--
3.7600000000000002,--undefined--
3.766666666666667,--undefined--
3.7733333333333334,--undefined--
3.7800000000000002,--undefined--
3.786666666666667,--undefined--
3.7933333333333334,--undefined--
3.8000000000000003,--undefined--
3.806666666666667,--undefined--
3.8133333333333335,--undefined--
3.8200000000000003,--undefined--
3.826666666666667,--undefined--
3.8333333333333335,--undefined--
3.8400000000000003,--undefined--
3.846666666666667,--undefined--
3.8533333333333335,--undefined--
3.8600000000000003,--undefined--
3.8666666666666667,--undefined--
3.8733333333333335,--undefined--
3.8800000000000003,--undefined--
3.8866666666666667,--undefined--
3.8933333333333335,--undefined--
3.9000000000000004,--undefined--
3.9066666666666667,--undefined--
3.9133333333333336,--undefined--
3.9200000000000004,--undefined--
3.9266666666666667,--undefined--
3.9333333333333336,--undefined--
3.9400000000000004,--undefined--
3.9466666666666668,--undefined--
3.9533333333333336,--undefined--
3.9600000000000004,--undefined--
3.966666666666667,--undefined--
3.9733333333333336,--undefined--
3.9800000000000004,--undefined--
3.986666666666667,--undefined--
3.9933333333333336,--undefined--
4,--undefined--
4.006666666666667,--undefined--
4.013333333333334,--undefined--
4.0200000000000005,--undefined--
4.026666666666667,--undefined--
4.033333333333333,--undefined--
4.04,--undefined--
4.046666666666667,--undefined--
4.053333333333334,--undefined--
4.0600000000000005,--undefined--
4.066666666666667,--undefined--
4.073333333333333,--undefined--
4.08,--undefined--
4.086666666666667,--undefined--
4.093333333333334,--undefined--
4.1000000000000005,--undefined--
4.106666666666667,--undefined--
4.113333333333333,--undefined--
4.12,--undefined--
4.126666666666667,--undefined--
4.133333333333334,--undefined--
4.140000000000001,--undefined--
4.1466666666666665,--undefined--
4.153333333333333,--undefined--
4.16,--undefined--
4.166666666666667,--undefined--
4.173333333333334,--undefined--
4.180000000000001,--undefined--
4.1866666666666665,--undefined--
4.193333333333333,--undefined--
4.2,--undefined--
4.206666666666667,--undefined--
4.213333333333334,--undefined--
4.220000000000001,--undefined--
4.226666666666667,--undefined--
4.233333333333333,--undefined--
4.24,--undefined--
4.246666666666667,--undefined--
4.253333333333334,--undefined--
4.260000000000001,--undefined--
4.266666666666667,--undefined--
4.273333333333333,--undefined--
4.28,--undefined--
4.286666666666667,--undefined--
4.293333333333334,--undefined--
4.300000000000001,--undefined--
4.306666666666667,--undefined--
4.3133333333333335,--undefined--
4.32,--undefined--
4.326666666666667,--undefined--
4.333333333333334,--undefined--
4.34,--undefined--
4.346666666666667,--undefined--
4.3533333333333335,--undefined--
4.36,--undefined--
4.366666666666667,--undefined--
4.373333333333334,--undefined--
4.38,--undefined--
4.386666666666667,--undefined--
4.3933333333333335,--undefined--
4.4,--undefined--
4.406666666666667,--undefined--
4.413333333333334,314.4185815159929
4.42,314.71517725571846
4.426666666666667,316.0483041859266
4.433333333333334,313.8352513367561
4.44,309.57525258867065
4.446666666666667,310.1379620429484
4.453333333333334,312.98616829035774
4.46,314.9837289790134
4.466666666666667,316.94855710101
4.473333333333334,--undefined--
4.48,--undefined--
4.486666666666667,--undefined--
4.493333333333333,--undefined--
4.5,--undefined--
4.506666666666667,--undefined--
4.513333333333334,--undefined--
4.5200000000000005,--undefined--
4.526666666666667,--undefined--
4.533333333333333,--undefined--
4.54,--undefined--
4.546666666666667,--undefined--
4.553333333333334,--undefined--
4.5600000000000005,--undefined--
4.566666666666667,--undefined--
4.573333333333333,109.24648878329987
4.58,109.08667157181414
4.586666666666667,108.38898672536543
4.593333333333334,110.0323981926942
4.6000000000000005,112.05144231887945
4.606666666666667,112.08834880738999
4.613333333333333,109.91434947970046
4.62,108.10448344855917
4.626666666666667,112.19101198629949
4.633333333333334,111.37226949872459
4.640000000000001,107.69990553233141
4.646666666666667,107.6971484663865
4.653333333333333,107.59895470510519
4.66,106.78603938204238
4.666666666666667,--undefined--
4.673333333333334,--undefined--
4.680000000000001,--undefined--
4.6866666666666665,--undefined--
4.693333333333333,--undefined--
4.7,--undefined--
4.706666666666667,--undefined--
4.713333333333334,--undefined--
4.720000000000001,--undefined--
4.726666666666667,--undefined--
4.733333333333333,--undefined--
4.74,--undefined--
4.746666666666667,--undefined--
4.753333333333334,--undefined--
4.760000000000001,--undefined--
4.766666666666667,--undefined--
4.773333333333333,--undefined--
4.78,--undefined--
4.786666666666667,--undefined--
4.793333333333334,--undefined--
4.800000000000001,--undefined--
4.806666666666667,--undefined--
4.8133333333333335,--undefined--
4.82,--undefined--
4.826666666666667,--undefined--
4.833333333333334,--undefined--
4.840000000000001,--undefined--
4.846666666666667,--undefined--
4.8533333333333335,--undefined--
4.86,--undefined--
4.866666666666667,--undefined--
4.873333333333334,--undefined--
4.88,--undefined--
4.886666666666667,--undefined--
4.8933333333333335,--undefined--
4.9,--undefined--
4.906666666666667,--undefined--
4.913333333333334,--undefined--
4.92,--undefined--
4.926666666666667,--undefined--
4.933333333333334,--undefined--
4.94,--undefined--
4.946666666666667,--undefined--
4.953333333333334,--undefined--
4.96,--undefined--
4.966666666666667,--undefined--
4.973333333333334,--undefined--
4.98,--undefined--
4.986666666666667,--undefined--
4.993333333333334,--undefined--
5,--undefined--
5.006666666666667,--undefined--
5.013333333333334,--undefined--
5.0200000000000005,--undefined--
5.026666666666667,--undefined--
5.033333333333333,--undefined--
5.04,--undefined--
5.046666666666667,--undefined--
5.053333333333334,--undefined--
5.0600000000000005,--undefined--
5.066666666666667,--undefined--
5.073333333333333,--undefined--
5.08,--undefined--
5.086666666666667,--undefined--
5.093333333333334,--undefined--
5.1000000000000005,--undefined--
5.106666666666667,--undefined--
5.113333333333333,--undefined--
5.12,--undefined--
5.126666666666667,--undefined--
5.133333333333334,--undefined--
5.140000000000001,--undefined--
5.146666666666667,--undefined--
5.153333333333333,--undefined--
5.16,--undefined--
5.166666666666667,--undefined--
5.173333333333334,--undefined--
5.180000000000001,--undefined--
5.186666666666667,--undefined--
5.193333333333333,--undefined--
5.2,--undefined--
5.206666666666667,--undefined--
5.213333333333334,--undefined--
5.220000000000001,--undefined--
5.226666666666667,--undefined--
5.233333333333333,--undefined--
5.24,--undefined--
5.246666666666667,--undefined--
5.253333333333334,--undefined--
5.260000000000001,--undefined--
5.266666666666667,--undefined--
5.273333333333333,--undefined--
5.28,--undefined--
5.286666666666667,--undefined--
5.293333333333334,--undefined--
5.300000000000001,--undefined--
5.306666666666667,--undefined--
5.3133333333333335,--undefined--
5.32,--undefined--
5.326666666666667,--undefined--
5.333333333333334,--undefined--
5.340000000000001,86.53393724065087
5.346666666666667,86.4796906403945
5.3533333333333335,86.03221945367399
5.36,83.2608831365196
5.366666666666667,80.01359512396856
5.373333333333334,82.27172500809571
5.380000000000001,85.08573285923337
5.386666666666667,84.85941585887961
5.3933333333333335,83.33414733755956
5.4,80.91744977114978
5.406666666666667,81.15557419723966
5.413333333333334,84.66269325092313
5.42,85.36662426868808
5.426666666666667,83.14415883097507
5.433333333333334,81.07383021514218
5.44,79.64628731244373
5.446666666666667,82.64049136600588
5.453333333333334,85.49062758138753
5.46,83.76938127329844
5.466666666666667,82.20804620218823
5.473333333333334,81.11262149497298
5.48,82.08975421442416
5.486666666666667,84.18050220110544
5.493333333333334,83.63958807891186
5.5,82.73008596370865
5.506666666666667,80.97306066631074
5.513333333333334,80.17858458981661
5.5200000000000005,82.71920315280632
5.526666666666667,83.86949044868373
5.533333333333334,82.72675295622358
5.54,81.92285601397671
5.546666666666667,81.13595221384588
5.553333333333334,81.60609052508474
5.5600000000000005,83.47097920401761
5.566666666666667,84.45288062594567
5.573333333333333,84.27366841344853
5.58,82.22667392096919
5.586666666666667,80.58417088403922
5.593333333333334,81.616598867311
5.6000000000000005,--undefined--
5.606666666666667,--undefined--
5.613333333333333,--undefined--
5.62,--undefined--
5.626666666666667,--undefined--
5.633333333333334,--undefined--
5.640000000000001,--undefined--
5.646666666666667,--undefined--
5.653333333333333,--undefined--
5.66,--undefined--
5.666666666666667,--undefined--
5.673333333333334,--undefined--
5.680000000000001,--undefined--
5.686666666666667,--undefined--
5.693333333333333,--undefined--
5.7,--undefined--
5.706666666666667,--undefined--
5.713333333333334,--undefined--
5.720000000000001,82.52177948966366
5.7266666666666675,81.87208760161926
5.733333333333333,81.87610156942335
5.74,82.98441080066033
5.746666666666667,83.61536439014988
5.753333333333334,82.70676570146536
5.760000000000001,81.63836171670269
5.766666666666667,80.82403498991697
5.773333333333333,82.57641189990424
5.78,84.66693256150029
5.786666666666667,83.61651258837793
5.793333333333334,81.45818610645418
5.800000000000001,80.30198859086907
5.806666666666667,81.11459975116776
5.8133333333333335,83.36714971216807
5.82,84.1638349007603
5.826666666666667,82.20701106883128
5.833333333333334,80.41791887356455
5.840000000000001,80.09817515030451
5.846666666666667,81.37723247303434
5.8533333333333335,82.50013850780964
5.86,82.49185673930215
5.866666666666667,81.47061233676928
5.873333333333334,80.21075815021636
5.880000000000001,80.84802363166315
5.886666666666667,82.97543287390913
5.8933333333333335,83.32660293245165
5.9,81.66688121989478
5.906666666666667,78.56704851381129
5.913333333333334,76.53245572846936
5.920000000000001,81.01545849479548
5.926666666666667,84.96388811973095
5.933333333333334,83.75593360159255
5.94,80.31664048009556
5.946666666666667,--undefined--
5.953333333333334,--undefined--
5.96,--undefined--
5.966666666666667,--undefined--
5.973333333333334,--undefined--
5.98,--undefined--
5.986666666666667,--undefined--
5.993333333333334,--undefined--
6,--undefined--
6.006666666666667,--undefined--
6.013333333333334,--undefined--
6.0200000000000005,--undefined--
6.026666666666667,--undefined--
6.033333333333334,--undefined--
6.04,--undefined--
6.046666666666667,--undefined--
6.053333333333334,--undefined--
6.0600000000000005,--undefined--
6.066666666666667,--undefined--
6.073333333333334,--undefined--
6.08,--undefined--
6.086666666666667,--undefined--
6.093333333333334,--undefined--
6.1000000000000005,80.98766815478919
6.106666666666667,81.09673996050495
6.113333333333333,81.22966864847236
6.12,81.01341434049314
6.126666666666667,78.44472356985622
6.133333333333334,76.4769534782355
6.140000000000001,79.00821753584263
6.146666666666667,81.30875337961828
6.153333333333333,81.28592603445112
6.16,78.65111057018864
6.166666666666667,76.22835055640638
6.173333333333334,--undefined--
6.180000000000001,--undefined--
6.186666666666667,--undefined--
6.193333333333333,--undefined--
6.2,--undefined--
6.206666666666667,--undefined--
6.213333333333334,--undefined--
6.220000000000001,--undefined--
6.2266666666666675,--undefined--
6.233333333333333,--undefined--
6.24,--undefined--
6.246666666666667,--undefined--
6.253333333333334,--undefined--
6.260000000000001,--undefined--
6.2666666666666675,--undefined--
6.273333333333333,--undefined--
6.28,--undefined--
6.286666666666667,--undefined--
6.293333333333334,--undefined--
6.300000000000001,--undefined--
6.306666666666667,--undefined--
6.3133333333333335,--undefined--
6.32,--undefined--
6.326666666666667,--undefined--
6.333333333333334,--undefined--
6.340000000000001,--undefined--
6.346666666666667,--undefined--
6.3533333333333335,--undefined--
6.36,--undefined--
6.366666666666667,--undefined--
6.373333333333334,--undefined--
6.380000000000001,--undefined--
6.386666666666667,--undefined--
6.3933333333333335,--undefined--
6.4,--undefined--
6.406666666666667,--undefined--
6.413333333333334,--undefined--
6.420000000000001,--undefined--
6.426666666666667,--undefined--
6.433333333333334,--undefined--
6.44,--undefined--
6.446666666666667,--undefined--
6.453333333333334,--undefined--
6.460000000000001,--undefined--
6.466666666666667,--undefined--
6.473333333333334,--undefined--
6.48,--undefined--
